,fecha,circulacion_monetaria
1152,2000-08-09,14588
1153,2000-08-10,14529
1154,2000-08-11,14474
1155,2000-08-14,14389
1156,2000-08-15,14247
1157,2000-08-16,14145
1158,2000-08-17,14096
1159,2000-08-18,14059
1160,2000-08-22,13980
1161,2000-08-23,13813
1162,2000-08-24,13690
1163,2000-08-25,13573
1164,2000-08-28,13512
1165,2000-08-29,13433
1166,2000-08-30,13463
1167,2000-08-31,13637
1168,2000-09-01,13824
1169,2000-09-04,13982
1170,2000-09-05,14038
1171,2000-09-06,14103
1172,2000-09-07,14213
1173,2000-09-08,14271
1174,2000-09-11,14229
1175,2000-09-12,14067
1176,2000-09-13,13936
1177,2000-09-14,13884
1178,2000-09-15,13854
1179,2000-09-18,13805
1180,2000-09-19,13668
1181,2000-09-20,13586
1182,2000-09-21,13554
1183,2000-09-22,13507
1184,2000-09-25,13449
1185,2000-09-26,13336
1186,2000-09-27,13301
1187,2000-09-28,13434
1188,2000-09-29,13568
1189,2000-10-02,13720
1190,2000-10-03,13819
1191,2000-10-04,14015
1192,2000-10-05,14130
1193,2000-10-06,14206
1194,2000-10-09,14225
1195,2000-10-10,14119
1196,2000-10-11,14105
1197,2000-10-12,14072
1198,2000-10-13,14015
1199,2000-10-17,13923
1200,2000-10-18,13730
1201,2000-10-19,13577
1202,2000-10-20,13503
1203,2000-10-23,13435
1204,2000-10-24,13279
1205,2000-10-25,13172
1206,2000-10-26,13128
1207,2000-10-27,13150
1208,2000-10-30,13262
1209,2000-10-31,13355
1210,2000-11-01,13472
1211,2000-11-02,13767
1212,2000-11-03,13952
1213,2000-11-07,13958
1214,2000-11-08,13887
1215,2000-11-09,13875
1216,2000-11-10,13848
1217,2000-11-13,13815
1218,2000-11-14,13664
1219,2000-11-15,13535
1220,2000-11-16,13508
1221,2000-11-17,13469
1222,2000-11-20,13440
1223,2000-11-21,13378
1224,2000-11-22,13379
1225,2000-11-23,13340
1226,2000-11-24,13324
1227,2000-11-27,13279
1228,2000-11-28,13155
1229,2000-11-29,13134
1230,2000-11-30,13330
1231,2000-12-01,13516
1232,2000-12-04,13694
1233,2000-12-05,13769
1234,2000-12-06,13977
1235,2000-12-07,14108
1236,2000-12-11,14086
1237,2000-12-12,13949
1238,2000-12-13,13840
1239,2000-12-14,13816
1240,2000-12-15,13809
1241,2000-12-18,13870
1242,2000-12-19,13912
1243,2000-12-20,14065
1244,2000-12-21,14416
1245,2000-12-22,14668
1246,2000-12-26,14783
1247,2000-12-27,14877
1248,2000-12-31,15054
1249,2001-01-02,15056
1250,2001-01-03,14919
1251,2001-01-04,14875
1252,2001-01-05,14954
1253,2001-01-08,14940
1254,2001-01-09,14841
1255,2001-01-10,14754
1256,2001-01-11,14703
1257,2001-01-12,14656
1258,2001-01-15,14555
1259,2001-01-16,14406
1260,2001-01-17,14260
1261,2001-01-18,14212
1262,2001-01-19,14186
1263,2001-01-22,14130
1264,2001-01-23,13987
1265,2001-01-24,13853
1266,2001-01-25,13775
1267,2001-01-26,13696
1268,2001-01-29,13712
1269,2001-01-30,13732
1270,2001-01-31,13846
1271,2001-02-01,14059
1272,2001-02-02,14192
1273,2001-02-05,14294
1274,2001-02-06,14308
1275,2001-02-07,14314
1276,2001-02-08,14357
1277,2001-02-09,14371
1278,2001-02-12,14311
1279,2001-02-13,14168
1280,2001-02-14,14034
1281,2001-02-15,14001
1282,2001-02-16,13931
1283,2001-02-19,13888
1284,2001-02-20,13769
1285,2001-02-21,13645
1286,2001-02-22,13594
1287,2001-02-23,13555
1288,2001-02-26,13562
1289,2001-02-27,13572
1290,2001-02-28,13690
1291,2001-03-01,13884
1292,2001-03-02,14029
1293,2001-03-05,14133
1294,2001-03-06,14157
1295,2001-03-07,14179
1296,2001-03-08,14258
1297,2001-03-09,14273
1298,2001-03-12,14228
1299,2001-03-13,14090
1300,2001-03-14,13970
1301,2001-03-15,13913
1302,2001-03-16,13894
1303,2001-03-19,13875
1304,2001-03-20,13791
1305,2001-03-21,13749
1306,2001-03-22,13653
1307,2001-03-23,13544
1308,2001-03-26,13451
1309,2001-03-27,13304
1310,2001-03-28,13273
1311,2001-03-29,13423
1312,2001-03-30,13554
1313,2001-04-03,13688
1314,2001-04-04,13738
1315,2001-04-05,13832
1316,2001-04-06,13960
1317,2001-04-09,14086
1318,2001-04-10,14140
1319,2001-04-11,14149
1320,2001-04-16,13996
1321,2001-04-17,13683
1322,2001-04-18,13457
1323,2001-04-19,13362
1324,2001-04-20,13279
1325,2001-04-23,13239
1326,2001-04-24,13106
1327,2001-04-25,13021
1328,2001-04-26,13038
1329,2001-04-27,13123
1330,2001-04-30,13284
1331,2001-05-02,13382
1332,2001-05-03,13500
1333,2001-05-04,13596
1334,2001-05-07,13691
1335,2001-05-08,13640
1336,2001-05-09,13585
1337,2001-05-10,13593
1338,2001-05-11,13538
1339,2001-05-14,13470
1340,2001-05-15,13297
1341,2001-05-16,13190
1342,2001-05-17,13161
1343,2001-05-18,13156
1344,2001-05-21,13140
1345,2001-05-22,13024
1346,2001-05-23,12966
1347,2001-05-24,12911
1348,2001-05-28,12870
1349,2001-05-29,12771
1350,2001-05-30,12815
1351,2001-05-31,12979
1352,2001-06-01,13130
1353,2001-06-04,13289
1354,2001-06-05,13325
1355,2001-06-06,13498
1356,2001-06-07,13661
1357,2001-06-08,13675
1358,2001-06-11,13624
1359,2001-06-12,13482
1360,2001-06-13,13348
1361,2001-06-14,13340
1362,2001-06-15,13308
1363,2001-06-19,13255
1364,2001-06-20,13095
1365,2001-06-21,12997
1366,2001-06-22,12934
1367,2001-06-25,12867
1368,2001-06-26,12775
1369,2001-06-27,12752
1370,2001-06-28,12917
1371,2001-06-29,13067
1372,2001-07-02,13245
1373,2001-07-03,13377
1374,2001-07-04,13510
1375,2001-07-05,13705
1376,2001-07-06,13884
1377,2001-07-10,13929
1378,2001-07-11,13874
1379,2001-07-12,13804
1380,2001-07-13,13784
1381,2001-07-16,13780
1382,2001-07-17,13737
1383,2001-07-18,13703
1384,2001-07-19,13689
1385,2001-07-20,13535
1386,2001-07-23,13485
1387,2001-07-24,13341
1388,2001-07-25,13312
1389,2001-07-26,13284
1390,2001-07-27,13160
1391,2001-07-30,13141
1392,2001-07-31,13038
1393,2001-08-01,12751
1394,2001-08-02,12749
1395,2001-08-03,12794
1396,2001-08-06,12767
1397,2001-08-07,12647
1398,2001-08-08,12573
1399,2001-08-09,12552
1400,2001-08-10,12699
1401,2001-08-13,12554
1402,2001-08-14,12339
1403,2001-08-15,12185
1404,2001-08-16,12171
1405,2001-08-17,12165
1406,2001-08-21,12097
1407,2001-08-22,11932
1408,2001-08-23,11798
1409,2001-08-24,11659
1410,2001-08-27,11537
1411,2001-08-28,11402
1412,2001-08-29,11331
1413,2001-08-30,11398
1414,2001-08-31,11472
1415,2001-09-03,11522
1416,2001-09-04,11570
1417,2001-09-05,11660
1418,2001-09-06,11781
1419,2001-09-07,11832
1420,2001-09-10,11821
1421,2001-09-11,11684
1422,2001-09-12,11566
1423,2001-09-13,11514
1424,2001-09-14,11440
1425,2001-09-17,11369
1426,2001-09-18,11226
1427,2001-09-19,11133
1428,2001-09-20,11113
1429,2001-09-21,11072
1430,2001-09-24,10998
1431,2001-09-25,10885
1432,2001-09-26,10820
1433,2001-09-27,10877
1434,2001-09-28,10943
1435,2001-10-01,11026
1436,2001-10-02,11110
1437,2001-10-03,11181
1438,2001-10-04,11416
1439,2001-10-05,11574
1440,2001-10-09,11567
1441,2001-10-10,11395
1442,2001-10-11,11310
1443,2001-10-12,11247
1444,2001-10-15,11177
1445,2001-10-16,11018
1446,2001-10-17,10893
1447,2001-10-18,10922
1448,2001-10-19,10879
1449,2001-10-22,10816
1450,2001-10-23,10655
1451,2001-10-24,10530
1452,2001-10-25,10487
1453,2001-10-26,10424
1454,2001-10-29,10395
1455,2001-10-30,10386
1456,2001-10-31,10427
1457,2001-11-01,10565
1458,2001-11-02,10704
1459,2001-11-05,10793
1460,2001-11-07,10790
1461,2001-11-08,10847
1462,2001-11-09,10874
1463,2001-11-12,10847
1464,2001-11-13,10714
1465,2001-11-14,10596
1466,2001-11-15,10567
1467,2001-11-16,10528
1468,2001-11-19,10488
1469,2001-11-20,10426
1470,2001-11-21,10359
1471,2001-11-22,10343
1472,2001-11-23,10300
1473,2001-11-26,10240
1474,2001-11-27,10166
1475,2001-11-28,10120
1476,2001-11-29,10223
1477,2001-11-30,10151
1478,2001-12-03,10182
1479,2001-12-04,10077
1480,2001-12-05,9838
1481,2001-12-06,9934
1482,2001-12-07,9943
1483,2001-12-10,9954
1484,2001-12-11,9967
1485,2001-12-12,9941
1486,2001-12-13,9929
1487,2001-12-14,9874
1488,2001-12-17,9832
1489,2001-12-18,9783
1490,2001-12-19,9826
1491,2001-12-20,9924
1492,2001-12-21,10261
1493,2001-12-24,10520
1494,2001-12-26,10636
1495,2001-12-27,10682
1496,2001-12-28,10778
1497,2001-12-31,10960
1498,2002-01-02,11022
1499,2002-01-03,10966
1500,2002-01-04,10840
1501,2002-01-07,10749
1502,2002-01-08,10654
1503,2002-01-09,10609
1504,2002-01-10,10620
1505,2002-01-11,10671
1506,2002-01-14,10675
1507,2002-01-15,10666
1508,2002-01-16,10688
1509,2002-01-17,10764
1510,2002-01-18,10795
1511,2002-01-21,10869
1512,2002-01-22,10844
1513,2002-01-23,10863
1514,2002-01-24,10913
1515,2002-01-25,10873
1516,2002-01-28,10908
1517,2002-01-29,10905
1518,2002-01-30,10882
1519,2002-01-31,10960
1520,2002-02-01,11297
1521,2002-02-04,11545
1522,2002-02-05,11741
1523,2002-02-06,11898
1524,2002-02-07,11954
1525,2002-02-08,12008
1526,2002-02-11,12127
1527,2002-02-12,12256
1528,2002-02-13,12295
1529,2002-02-14,12325
1530,2002-02-15,12349
1531,2002-02-18,12426
1532,2002-02-19,12460
1533,2002-02-20,12511
1534,2002-02-21,12565
1535,2002-02-22,12604
1536,2002-02-25,12659
1537,2002-02-26,12694
1538,2002-02-27,12796
1539,2002-02-28,12935
1540,2002-03-01,13071
1541,2002-03-04,13212
1542,2002-03-05,13259
1543,2002-03-06,13335
1544,2002-03-07,13469
1545,2002-03-08,13634
1546,2002-03-11,13743
1547,2002-03-12,13802
1548,2002-03-13,13834
1549,2002-03-14,13905
1550,2002-03-15,13932
1551,2002-03-18,13923
1552,2002-03-19,13831
1553,2002-03-20,13789
1554,2002-03-21,13763
1555,2002-03-22,13709
1556,2002-03-25,13721
1557,2002-03-26,13910
1558,2002-03-27,14033
1559,2002-04-02,14043
1560,2002-04-03,14053
1561,2002-04-04,14061
1562,2002-04-05,14049
1563,2002-04-08,14019
1564,2002-04-09,14062
1565,2002-04-10,14085
1566,2002-04-11,14110
1567,2002-04-12,14096
1568,2002-04-15,14064
1569,2002-04-16,13984
1570,2002-04-17,13955
1571,2002-04-18,13919
1572,2002-04-19,14010
1573,2002-04-22,14010
1574,2002-04-23,14070
1575,2002-04-24,14140
1576,2002-04-25,14309
1577,2002-04-26,14654
1578,2002-04-29,14815
1579,2002-04-30,14810
1580,2002-05-02,14867
1581,2002-05-03,14897
1582,2002-05-06,15020
1583,2002-05-07,15050
1584,2002-05-08,15075
1585,2002-05-09,15149
1586,2002-05-10,15275
1587,2002-05-13,15345
1588,2002-05-14,15409
1589,2002-05-15,15355
1590,2002-05-16,15346
1591,2002-05-17,15350
1592,2002-05-20,15332
1593,2002-05-21,15348
1594,2002-05-22,15306
1595,2002-05-23,15248
1596,2002-05-24,15143
1597,2002-05-27,15040
1598,2002-05-28,14972
1599,2002-05-29,14939
1600,2002-05-30,14984
1601,2002-05-31,15030
1602,2002-06-03,15045
1603,2002-06-04,15106
1604,2002-06-05,15144
1605,2002-06-06,15179
1606,2002-06-07,15185
1607,2002-06-10,15231
1608,2002-06-11,15236
1609,2002-06-12,15164
1610,2002-06-13,15148
1611,2002-06-14,15154
1612,2002-06-18,15115
1613,2002-06-19,15055
1614,2002-06-20,14971
1615,2002-06-21,14914
1616,2002-06-24,14843
1617,2002-06-25,14743
1618,2002-06-26,14651
1619,2002-06-27,14694
1620,2002-06-28,14748
1621,2002-07-01,14849
1622,2002-07-02,14926
1623,2002-07-03,15000
1624,2002-07-04,15080
1625,2002-07-05,15258
1626,2002-07-08,15336
1627,2002-07-10,15386
1628,2002-07-11,15432
1629,2002-07-12,15528
1630,2002-07-15,15579
1631,2002-07-16,15527
1632,2002-07-17,15507
1633,2002-07-18,15529
1634,2002-07-19,15456
1635,2002-07-22,15415
1636,2002-07-23,15343
1637,2002-07-24,15230
1638,2002-07-25,15141
1639,2002-07-26,15068
1640,2002-07-29,15039
1641,2002-07-30,15024
1642,2002-07-31,15059
1643,2002-08-01,15094
1644,2002-08-02,15167
1645,2002-08-05,15172
1646,2002-08-06,15055
1647,2002-08-07,15097
1648,2002-08-08,15174
1649,2002-08-09,15308
1650,2002-08-12,15341
1651,2002-08-13,15354
1652,2002-08-14,15325
1653,2002-08-15,15280
1654,2002-08-16,15279
1655,2002-08-20,15271
1656,2002-08-21,15270
1657,2002-08-22,15216
1658,2002-08-23,15122
1659,2002-08-26,15040
1660,2002-08-27,14913
1661,2002-08-28,14819
1662,2002-08-29,14842
1663,2002-08-30,14916
1664,2002-09-02,14974
1665,2002-09-03,15081
1666,2002-09-04,15094
1667,2002-09-05,15019
1668,2002-09-06,15009
1669,2002-09-09,15276
1670,2002-09-10,15302
1671,2002-09-11,15279
1672,2002-09-12,15252
1673,2002-09-13,15230
1674,2002-09-16,15215
1675,2002-09-17,15129
1676,2002-09-18,15059
1677,2002-09-19,15041
1678,2002-09-20,15018
1679,2002-09-23,14994
1680,2002-09-24,14899
1681,2002-09-25,14790
1682,2002-09-26,14755
1683,2002-09-27,14785
1684,2002-09-30,14857
1685,2002-10-01,14916
1686,2002-10-02,14965
1687,2002-10-03,15084
1688,2002-10-04,15173
1689,2002-10-07,15256
1690,2002-10-08,15347
1691,2002-10-09,15373
1692,2002-10-10,15449
1693,2002-10-11,15495
1694,2002-10-15,15506
1695,2002-10-16,15418
1696,2002-10-17,15370
1697,2002-10-18,15363
1698,2002-10-21,15334
1699,2002-10-22,15266
1700,2002-10-23,15179
1701,2002-10-24,15154
1702,2002-10-25,15122
1703,2002-10-28,15089
1704,2002-10-29,15046
1705,2002-10-30,15061
1706,2002-10-31,15188
1707,2002-11-01,15310
1708,2002-11-04,15458
1709,2002-11-05,15606
1710,2002-11-07,15751
1711,2002-11-08,15889
1712,2002-11-11,15933
1713,2002-11-12,15907
1714,2002-11-13,15870
1715,2002-11-14,15876
1716,2002-11-15,15880
1717,2002-11-18,15899
1718,2002-11-19,15849
1719,2002-11-20,15822
1720,2002-11-21,15809
1721,2002-11-22,15798
1722,2002-11-25,15790
1723,2002-11-26,15727
1724,2002-11-27,15720
1725,2002-11-28,15814
1726,2002-11-29,16074
1727,2002-12-02,16285
1728,2002-12-03,16493
1729,2002-12-04,16654
1730,2002-12-05,16905
1731,2002-12-06,17147
1732,2002-12-09,17287
1733,2002-12-10,17352
1734,2002-12-11,17391
1735,2002-12-12,17444
1736,2002-12-13,17523
1737,2002-12-16,17627
1738,2002-12-17,17744
1739,2002-12-18,18046
1740,2002-12-19,18210
1741,2002-12-20,18311
1742,2002-12-23,18589
1743,2002-12-24,18644
1744,2002-12-26,18679
1745,2002-12-27,18705
1746,2002-12-30,18807
1747,2002-12-31,18802
1748,2003-01-02,18901
1749,2003-01-03,18907
1750,2003-01-06,18937
1751,2003-01-07,18971
1752,2003-01-08,18955
1753,2003-01-09,19008
1754,2003-01-10,19008
1755,2003-01-13,18985
1756,2003-01-14,18896
1757,2003-01-15,18788
1758,2003-01-16,18748
1759,2003-01-17,18722
1760,2003-01-20,18716
1761,2003-01-21,18654
1762,2003-01-22,18628
1763,2003-01-23,18591
1764,2003-01-24,18532
1765,2003-01-27,18479
1766,2003-01-28,18389
1767,2003-01-29,18398
1768,2003-01-30,18459
1769,2003-01-31,18584
1770,2003-02-03,18605
1771,2003-02-04,18688
1772,2003-02-05,18731
1773,2003-02-06,18810
1774,2003-02-07,18951
1775,2003-02-10,19070
1776,2003-02-11,18983
1777,2003-02-12,18882
1778,2003-02-13,18872
1779,2003-02-14,18873
1780,2003-02-17,18882
1781,2003-02-18,18843
1782,2003-02-19,18812
1783,2003-02-20,18791
1784,2003-02-21,18805
1785,2003-02-24,18797
1786,2003-02-25,18741
1787,2003-02-26,18699
1788,2003-02-27,18748
1789,2003-02-28,18887
1790,2003-03-03,19021
1791,2003-03-04,19091
1792,2003-03-05,19137
1793,2003-03-06,19301
1794,2003-03-07,19449
1795,2003-03-10,19546
1796,2003-03-11,19504
1797,2003-03-12,19432
1798,2003-03-13,19397
1799,2003-03-14,19391
1800,2003-03-17,19358
1801,2003-03-18,19281
1802,2003-03-19,19180
1803,2003-03-20,19207
1804,2003-03-21,19216
1805,2003-03-24,19200
1806,2003-03-25,19106
1807,2003-03-26,19099
1808,2003-03-27,19217
1809,2003-03-28,19417
1810,2003-04-01,19537
1811,2003-04-02,19575
1812,2003-04-03,19748
1813,2003-04-04,19816
1814,2003-04-07,19957
1815,2003-04-08,20030
1816,2003-04-09,20053
1817,2003-04-10,20081
1818,2003-04-11,20114
1819,2003-04-14,20174
1820,2003-04-15,20243
1821,2003-04-16,20224
1822,2003-04-21,20174
1823,2003-04-22,19993
1824,2003-04-23,19829
1825,2003-04-24,19733
1826,2003-04-25,19698
1827,2003-04-28,19711
1828,2003-04-29,19735
1829,2003-04-30,19845
1830,2003-05-02,20049
1831,2003-05-05,20258
1832,2003-05-06,20273
1833,2003-05-07,20305
1834,2003-05-08,20471
1835,2003-05-09,20620
1836,2003-05-12,20656
1837,2003-05-13,20557
1838,2003-05-14,20464
1839,2003-05-15,20471
1840,2003-05-16,20489
1841,2003-05-19,20495
1842,2003-05-20,20438
1843,2003-05-21,20424
1844,2003-05-22,20436
1845,2003-05-23,20455
1846,2003-05-26,20436
1847,2003-05-27,20406
1848,2003-05-28,20439
1849,2003-05-29,20514
1850,2003-05-30,20727
1851,2003-06-02,20905
1852,2003-06-03,21039
1853,2003-06-04,21156
1854,2003-06-05,21349
1855,2003-06-06,21557
1856,2003-06-09,21704
1857,2003-06-10,21773
1858,2003-06-11,21755
1859,2003-06-12,21765
1860,2003-06-13,21825
1861,2003-06-17,21868
1862,2003-06-18,21777
1863,2003-06-19,21752
1864,2003-06-20,21759
1865,2003-06-23,21781
1866,2003-06-24,21741
1867,2003-06-25,21745
1868,2003-06-26,21837
1869,2003-06-27,21987
1870,2003-06-30,22246
1871,2003-07-01,22465
1872,2003-07-02,22728
1873,2003-07-03,23008
1874,2003-07-04,23257
1875,2003-07-07,23571
1876,2003-07-08,23784
1877,2003-07-10,23912
1878,2003-07-11,23930
1879,2003-07-14,23897
1880,2003-07-15,23810
1881,2003-07-16,23738
1882,2003-07-17,23788
1883,2003-07-18,23888
1884,2003-07-21,23898
1885,2003-07-22,23829
1886,2003-07-23,23749
1887,2003-07-24,23728
1888,2003-07-25,23713
1889,2003-07-28,23725
1890,2003-07-29,23727
1891,2003-07-30,23808
1892,2003-07-31,24012
1893,2003-08-01,24242
1894,2003-08-04,24467
1895,2003-08-05,24598
1896,2003-08-06,24670
1897,2003-08-07,24867
1898,2003-08-08,25039
1899,2003-08-11,25102
1900,2003-08-12,25005
1901,2003-08-13,24885
1902,2003-08-14,24862
1903,2003-08-15,24836
1904,2003-08-19,24786
1905,2003-08-20,24635
1906,2003-08-21,24598
1907,2003-08-22,24539
1908,2003-08-25,24552
1909,2003-08-26,24456
1910,2003-08-27,24494
1911,2003-08-28,24641
1912,2003-08-29,24873
1913,2003-09-01,25079
1914,2003-09-02,25234
1915,2003-09-03,25425
1916,2003-09-04,25633
1917,2003-09-05,25886
1918,2003-09-08,26065
1919,2003-09-09,26066
1920,2003-09-10,25982
1921,2003-09-11,25930
1922,2003-09-12,25896
1923,2003-09-15,25833
1924,2003-09-16,25694
1925,2003-09-17,25546
1926,2003-09-18,25505
1927,2003-09-19,25485
1928,2003-09-22,25421
1929,2003-09-23,25270
1930,2003-09-24,25149
1931,2003-09-25,25094
1932,2003-09-26,25159
1933,2003-09-29,25268
1934,2003-09-30,25320
1935,2003-10-01,25442
1936,2003-10-02,25685
1937,2003-10-03,25927
1938,2003-10-06,26109
1939,2003-10-07,26151
1940,2003-10-08,26141
1941,2003-10-09,26239
1942,2003-10-10,26332
1943,2003-10-14,26288
1944,2003-10-15,26037
1945,2003-10-16,25866
1946,2003-10-17,25766
1947,2003-10-20,25748
1948,2003-10-21,25565
1949,2003-10-22,25438
1950,2003-10-23,25379
1951,2003-10-24,25346
1952,2003-10-27,25309
1953,2003-10-28,25263
1954,2003-10-29,25312
1955,2003-10-30,25479
1956,2003-10-31,25682
1957,2003-11-03,26001
1958,2003-11-04,26202
1959,2003-11-05,26478
1960,2003-11-07,26599
1961,2003-11-10,26708
1962,2003-11-11,26573
1963,2003-11-12,26412
1964,2003-11-13,26355
1965,2003-11-14,26340
1966,2003-11-17,26308
1967,2003-11-18,26219
1968,2003-11-19,26138
1969,2003-11-20,26137
1970,2003-11-21,26165
1971,2003-11-24,26217
1972,2003-11-25,26226
1973,2003-11-26,26301
1974,2003-11-27,26436
1975,2003-11-28,26691
1976,2003-12-01,26964
1977,2003-12-02,27185
1978,2003-12-03,27425
1979,2003-12-04,27685
1980,2003-12-05,27992
1981,2003-12-09,28237
1982,2003-12-10,28180
1983,2003-12-11,28173
1984,2003-12-12,28206
1985,2003-12-15,28262
1986,2003-12-16,28230
1987,2003-12-17,28262
1988,2003-12-18,28479
1989,2003-12-19,28842
1990,2003-12-22,29317
1991,2003-12-23,29685
1992,2003-12-24,29864
1993,2003-12-26,30124
1994,2003-12-29,30252
1995,2003-12-30,30349
1996,2003-12-31,30316
1997,2004-01-02,30367
1998,2004-01-05,30323
1999,2004-01-06,30210
2000,2004-01-07,30079
2001,2004-01-08,30032
2002,2004-01-09,29944
2003,2004-01-12,29837
2004,2004-01-13,29576
2005,2004-01-14,29310
2006,2004-01-15,29159
2007,2004-01-16,28972
2008,2004-01-19,28867
2009,2004-01-20,28629
2010,2004-01-21,28444
2011,2004-01-22,28299
2012,2004-01-23,28225
2013,2004-01-26,28206
2014,2004-01-27,28063
2015,2004-01-28,28110
2016,2004-01-29,28289
2017,2004-01-30,28546
2018,2004-02-02,28800
2019,2004-02-03,28903
2020,2004-02-04,29024
2021,2004-02-05,29293
2022,2004-02-06,29500
2023,2004-02-09,29657
2024,2004-02-10,29507
2025,2004-02-11,29371
2026,2004-02-12,29238
2027,2004-02-13,29129
2028,2004-02-16,29046
2029,2004-02-17,28793
2030,2004-02-18,28613
2031,2004-02-19,28557
2032,2004-02-20,28469
2033,2004-02-23,28480
2034,2004-02-24,28411
2035,2004-02-25,28429
2036,2004-02-26,28645
2037,2004-02-27,28835
2038,2004-03-01,29090
2039,2004-03-02,29255
2040,2004-03-03,29413
2041,2004-03-04,29674
2042,2004-03-05,29900
2043,2004-03-08,30023
2044,2004-03-09,29961
2045,2004-03-10,29813
2046,2004-03-11,29744
2047,2004-03-12,29619
2048,2004-03-15,29514
2049,2004-03-16,29423
2050,2004-03-17,29214
2051,2004-03-18,29014
2052,2004-03-19,28904
2053,2004-03-22,28844
2054,2004-03-23,28715
2055,2004-03-24,28604
2056,2004-03-25,28567
2057,2004-03-26,28641
2058,2004-03-29,28816
2059,2004-03-30,29045
2060,2004-03-31,29282
2061,2004-04-01,29551
2062,2004-04-02,30007
2063,2004-04-06,30504
2064,2004-04-07,30589
2065,2004-04-12,30383
2066,2004-04-13,29946
2067,2004-04-14,29662
2068,2004-04-15,29506
2069,2004-04-16,29326
2070,2004-04-19,29198
2071,2004-04-20,28995
2072,2004-04-21,28844
2073,2004-04-22,28768
2074,2004-04-23,28718
2075,2004-04-26,28778
2076,2004-04-27,28777
2077,2004-04-28,28869
2078,2004-04-29,29249
2079,2004-04-30,29296
2080,2004-05-03,29629
2081,2004-05-04,29832
2082,2004-05-05,30177
2083,2004-05-06,30273
2084,2004-05-07,30516
2085,2004-05-10,30611
2086,2004-05-11,30504
2087,2004-05-12,30298
2088,2004-05-13,30177
2089,2004-05-14,30064
2090,2004-05-17,29956
2091,2004-05-18,29824
2092,2004-05-19,29746
2093,2004-05-20,29606
2094,2004-05-21,29568
2095,2004-05-24,29863
2096,2004-05-26,29856
2097,2004-05-27,29858
2098,2004-05-28,29990
2099,2004-05-31,30228
2100,2004-06-01,30303
2101,2004-06-02,30461
2102,2004-06-03,30827
2103,2004-06-04,31073
2104,2004-06-07,31216
2105,2004-06-08,31155
2106,2004-06-09,31020
2107,2004-06-10,30829
2108,2004-06-11,30801
2109,2004-06-14,30725
2110,2004-06-15,30684
2111,2004-06-16,30590
2112,2004-06-17,30597
2113,2004-06-18,30605
2114,2004-06-22,30526
2115,2004-06-23,30406
2116,2004-06-24,30400
2117,2004-06-25,30391
2118,2004-06-28,30658
2119,2004-06-29,31550
2120,2004-06-30,31606
2121,2004-07-01,31606
2122,2004-07-02,31853
2123,2004-07-05,32595
2124,2004-07-06,32835
2125,2004-07-07,32985
2126,2004-07-08,33176
2127,2004-07-12,33146
2128,2004-07-13,32800
2129,2004-07-14,32498
2130,2004-07-15,32327
2131,2004-07-16,32179
2132,2004-07-19,32016
2133,2004-07-20,31766
2134,2004-07-21,31588
2135,2004-07-22,31553
2136,2004-07-23,31450
2137,2004-07-26,31450
2138,2004-07-27,31498
2139,2004-07-28,31531
2140,2004-07-29,31762
2141,2004-07-30,32032
2142,2004-08-02,32291
2143,2004-08-03,32458
2144,2004-08-04,32578
2145,2004-08-05,32828
2146,2004-08-06,33006
2147,2004-08-09,33082
2148,2004-08-10,32877
2149,2004-08-11,32670
2150,2004-08-12,32513
2151,2004-08-13,32366
2152,2004-08-17,32185
2153,2004-08-18,31910
2154,2004-08-19,31649
2155,2004-08-20,31521
2156,2004-08-23,31454
2157,2004-08-24,31308
2158,2004-08-25,31256
2159,2004-08-26,31334
2160,2004-08-27,31490
2161,2004-08-30,31688
2162,2004-08-31,31839
2163,2004-09-01,32051
2164,2004-09-02,32407
2165,2004-09-03,32672
2166,2004-09-06,32871
2167,2004-09-07,32840
2168,2004-09-08,32803
2169,2004-09-09,32712
2170,2004-09-10,32576
2171,2004-09-13,32411
2172,2004-09-14,32143
2173,2004-09-15,31919
2174,2004-09-16,31801
2175,2004-09-17,31708
2176,2004-09-20,31651
2177,2004-09-21,31360
2178,2004-09-22,31291
2179,2004-09-23,31392
2180,2004-09-24,31274
2181,2004-09-27,31348
2182,2004-09-28,31527
2183,2004-09-29,31606
2184,2004-09-30,31855
2185,2004-10-01,32114
2186,2004-10-04,32497
2187,2004-10-05,32724
2188,2004-10-06,32760
2189,2004-10-07,33015
2190,2004-10-08,33082
2191,2004-10-12,32989
2192,2004-10-13,32518
2193,2004-10-14,32403
2194,2004-10-15,32058
2195,2004-10-18,31878
2196,2004-10-19,31783
2197,2004-10-20,31383
2198,2004-10-21,31412
2199,2004-10-22,31285
2200,2004-10-25,31331
2201,2004-10-26,31410
2202,2004-10-27,31378
2203,2004-10-28,31728
2204,2004-10-29,31946
2205,2004-11-01,32312
2206,2004-11-02,32563
2207,2004-11-03,32726
2208,2004-11-04,33070
2209,2004-11-05,33155
2210,2004-11-08,33258
2211,2004-11-09,33179
2212,2004-11-10,32825
2213,2004-11-11,32763
2214,2004-11-12,32558
2215,2004-11-15,32379
2216,2004-11-16,32305
2217,2004-11-17,31912
2218,2004-11-18,31901
2219,2004-11-19,31845
2220,2004-11-22,31913
2221,2004-11-23,31936
2222,2004-11-24,31810
2223,2004-11-25,31977
2224,2004-11-26,32171
2225,2004-11-29,32500
2226,2004-11-30,32747
